URL,Player name,IDSeason,Season,Team,Date,Teams,Score,№,G,Assists,PTS,+/-,+,-,PIM,ESG,PPG,SHG,OTG,GWG,SDS,SOG,%SOG,FO,FOW,%FO,TOI,SFT,HITS,BLS,FOA
https://en.khl.ru/players/18770/,Konstantin Okulov,674,Playoffs 2018/2019,2,28 Mar 2019,CSKA - SKA,2:1,71,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,-,9:52,17.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,674,Playoffs 2018/2019,2,30 Mar 2019,CSKA - SKA,3:1,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,-,11:25,15.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,674,Playoffs 2018/2019,2,3 Apr 2019,SKA - CSKA,3:1,71,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0.0,0,0,-,14:25,21.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,674,Playoffs 2018/2019,2,5 Apr 2019,CSKA - SKA,3:0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,-,13:06,18.0,0.0,1.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,674,Playoffs 2018/2019,2,7 Apr 2019,SKA - CSKA,3:2,71,0,1,1,-1,0,1,0,0,0,0,0,0,0,0,-,0,0,-,12:38,18.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,674,Playoffs 2018/2019,2,9 Apr 2019,CSKA - SKA,3:1,71,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0,0,-,14:43,19.0,1.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,674,Playoffs 2018/2019,2,13 Apr 2019,CSKA - Avangard,5:2,71,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,4,3,75.0,13:47,18.0,0.0,2.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,674,Playoffs 2018/2019,2,15 Apr 2019,CSKA - Avangard,3:0,71,1,0,1,1,1,0,0,1,0,0,0,1,0,4,25.0,0,0,-,13:44,19.0,1.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,674,Playoffs 2018/2019,2,17 Apr 2019,Avangard - CSKA,0:2,71,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0,0,-,11:55,18.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,674,Playoffs 2018/2019,2,19 Apr 2019,Avangard - CSKA,2:3 ОТ,71,1,0,1,2,2,0,0,1,0,0,0,0,0,4,25.0,1,0,0.0,18:58,24.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,851,Regular season 2019/2020,2,1 Sep 2019,CSKA - Avangard,1:3,71,0,1,1,1,1,0,0,0,0,0,0,0,0,2,0.0,0,0,-,15:19,21.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,851,Regular season 2019/2020,2,3 Sep 2019,CSKA - Ak Bars,3:2,71,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,-,15:57,20.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,851,Regular season 2019/2020,2,6 Sep 2019,CSKA - Neftekhimik,3:2 ОТ,71,0,0,0,-1,0,1,0,0,0,0,0,0,0,3,0.0,0,0,-,14:39,18.0,0.0,1.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,851,Regular season 2019/2020,2,9 Sep 2019,Severstal - CSKA,0:4,71,1,0,1,1,1,0,2,1,0,0,0,0,0,3,33.3,0,0,-,13:21,18.0,0.0,1.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,851,Regular season 2019/2020,2,11 Sep 2019,Torpedo - CSKA,2:1 ОТ,71,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0,0,-,13:34,17.0,0.0,0.0,1.0
https://en.khl.ru/players/18770/,Konstantin Okulov,851,Regular season 2019/2020,2,13 Sep 2019,SKA - CSKA,0:3,71,1,0,1,0,0,0,2,0,1,0,0,0,0,1,100.0,0,0,-,12:15,20.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,851,Regular season 2019/2020,2,16 Sep 2019,CSKA - Lokomotiv,5:2,71,0,0,0,1,1,0,0,0,0,0,0,0,0,4,0.0,0,0,-,15:01,16.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,851,Regular season 2019/2020,2,19 Sep 2019,CSKA - Admiral,4:0,71,0,2,2,2,2,0,0,0,0,0,0,0,0,4,0.0,1,0,0.0,14:53,19.0,0.0,0.0,1.0
https://en.khl.ru/players/18770/,Konstantin Okulov,851,Regular season 2019/2020,2,23 Sep 2019,SKA - CSKA,2:3 Б,71,0,2,2,1,1,0,0,0,0,0,0,0,0,1,0.0,1,0,0.0,14:10,20.0,1.0,1.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,851,Regular season 2019/2020,2,25 Sep 2019,Jokerit - CSKA,1:5,71,1,1,2,0,1,1,0,0,1,0,0,1,0,3,33.3,1,1,100.0,13:56,18.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,851,Regular season 2019/2020,2,27 Sep 2019,Torpedo - CSKA,0:3,71,0,1,1,0,0,0,2,0,0,0,0,0,0,0,-,0,0,-,14:43,19.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,851,Regular season 2019/2020,2,1 Oct 2019,Spartak - CSKA,3:9,71,1,0,1,1,2,1,0,1,0,0,0,0,0,2,50.0,1,1,100.0,13:28,18.0,0.0,0.0,1.0
https://en.khl.ru/players/18770/,Konstantin Okulov,851,Regular season 2019/2020,2,3 Oct 2019,CSKA - Vityaz,1:2,71,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0,0,-,14:55,20.0,1.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,851,Regular season 2019/2020,2,11 Oct 2019,Ak Bars - CSKA,2:5,71,1,1,2,1,2,1,0,1,0,0,0,0,0,4,25.0,0,0,-,10:27,17.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,851,Regular season 2019/2020,2,13 Oct 2019,HC Sochi - CSKA,0:2,71,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,-,17:16,15.0,0.0,1.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,851,Regular season 2019/2020,2,16 Oct 2019,Dynamo Msk - CSKA,1:2,71,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,11,5,45.5,13:28,20.0,0.0,2.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,851,Regular season 2019/2020,2,19 Oct 2019,CSKA - Traktor,3:0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,4,3,75.0,16:20,19.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,851,Regular season 2019/2020,2,21 Oct 2019,CSKA - Torpedo,5:2,71,1,0,1,1,1,0,2,1,0,0,0,0,0,3,33.3,0,0,-,13:59,14.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,851,Regular season 2019/2020,2,24 Oct 2019,CSKA - Jokerit,0:3,71,0,0,0,-1,0,1,0,0,0,0,0,0,0,2,0.0,0,0,-,14:47,20.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,851,Regular season 2019/2020,2,27 Oct 2019,Avangard - CSKA,1:2 Б,71,0,0,0,-1,0,1,0,0,0,0,0,0,0,2,0.0,0,0,-,13:14,19.0,0.0,0.0,1.0
https://en.khl.ru/players/18770/,Konstantin Okulov,851,Regular season 2019/2020,2,31 Oct 2019,Sibir - CSKA,2:1,71,0,0,0,-1,0,1,0,0,0,0,0,0,0,1,0.0,0,0,-,16:25,19.0,1.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,851,Regular season 2019/2020,2,2 Nov 2019,Barys - CSKA,0:3,71,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.0,0,0,-,14:40,17.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,851,Regular season 2019/2020,2,4 Nov 2019,Neftekhimik - CSKA,4:1,71,0,0,0,-1,0,1,0,0,0,0,0,0,0,3,0.0,0,0,-,17:50,18.0,0.0,0.0,1.0
https://en.khl.ru/players/18770/,Konstantin Okulov,851,Regular season 2019/2020,2,12 Nov 2019,CSKA - Spartak,2:3 ОТ,71,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0,0,-,17:48,18.0,1.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,851,Regular season 2019/2020,2,14 Nov 2019,CSKA - Salavat Yulaev,2:5,71,0,0,0,-1,0,1,0,0,0,0,0,0,0,3,0.0,8,4,50.0,17:37,20.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,851,Regular season 2019/2020,2,20 Nov 2019,Vityaz - CSKA,2:3 ОТ,71,1,0,1,1,1,0,2,1,0,0,1,1,0,5,20.0,7,3,42.9,14:30,21.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,851,Regular season 2019/2020,2,24 Nov 2019,Avtomobilist - CSKA,2:1,71,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2,1,50.0,17:11,21.0,1.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,851,Regular season 2019/2020,2,26 Nov 2019,Traktor - CSKA,2:3,71,0,1,1,2,2,0,0,0,0,0,0,0,0,1,0.0,0,0,-,15:33,19.0,0.0,1.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,851,Regular season 2019/2020,2,28 Nov 2019,Metallurg Mg - CSKA,1:3,71,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0,0,-,15:44,17.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,851,Regular season 2019/2020,2,2 Dec 2019,CSKA - SKA,2:4,71,0,0,0,-2,0,2,0,0,0,0,0,0,0,5,0.0,0,0,-,15:52,19.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,851,Regular season 2019/2020,2,4 Dec 2019,CSKA - Dynamo Msk,2:1,71,0,1,1,0,0,0,2,0,0,0,0,0,0,2,0.0,0,0,-,15:48,20.0,1.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,851,Regular season 2019/2020,2,8 Dec 2019,Dinamo Mn - CSKA,2:5,71,1,1,2,3,3,0,0,1,0,0,0,0,0,3,33.3,0,0,-,17:13,19.0,1.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,851,Regular season 2019/2020,2,17 Dec 2019,Dinamo R - CSKA,1:4,71,0,0,0,1,1,0,2,0,0,0,0,0,0,4,0.0,0,0,-,15:29,22.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,851,Regular season 2019/2020,2,19 Dec 2019,SKA - CSKA,0:1,71,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,-,12:44,19.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,851,Regular season 2019/2020,2,24 Dec 2019,CSKA - Metallurg Mg,3:2,71,0,1,1,0,1,1,0,0,0,0,0,0,0,3,0.0,0,0,-,13:27,18.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,851,Regular season 2019/2020,2,25 Dec 2019,CSKA - Dynamo Msk,0:3,71,0,0,0,-1,0,1,0,0,0,0,0,0,0,1,0.0,1,0,0.0,18:34,25.0,1.0,2.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,851,Regular season 2019/2020,2,28 Dec 2019,CSKA - Vityaz,3:0,71,0,1,1,1,1,0,4,0,0,0,0,0,0,1,0.0,0,0,-,13:18,17.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,851,Regular season 2019/2020,2,30 Dec 2019,CSKA - Lokomotiv,4:3 ОТ,71,2,1,3,2,3,1,0,2,0,0,1,1,0,6,33.3,0,0,-,11:44,17.0,0.0,1.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,851,Regular season 2019/2020,2,4 Jan 2020,HC Sochi - CSKA,1:7,71,1,1,2,0,0,0,0,0,1,0,0,1,0,2,50.0,0,0,-,16:23,19.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,851,Regular season 2019/2020,2,6 Jan 2020,Salavat Yulaev - CSKA,4:2,71,0,0,0,-1,0,1,0,0,0,0,0,0,0,4,0.0,1,0,0.0,17:08,19.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,851,Regular season 2019/2020,2,8 Jan 2020,Dynamo Msk - CSKA,1:4,71,1,0,1,0,1,1,0,1,0,0,0,0,0,1,100.0,0,0,-,14:02,20.0,0.0,1.0,1.0
https://en.khl.ru/players/18770/,Konstantin Okulov,851,Regular season 2019/2020,2,10 Jan 2020,CSKA - Kunlun RS,3:0,71,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0.0,0,0,-,14:01,20.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,851,Regular season 2019/2020,2,12 Jan 2020,CSKA - Avtomobilist,2:3 Б,71,0,0,0,-1,0,1,0,0,0,0,0,0,0,3,0.0,0,0,-,14:43,18.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,851,Regular season 2019/2020,2,14 Jan 2020,CSKA - Dinamo Mn,5:1,71,1,1,2,2,2,0,0,1,0,0,0,0,0,3,33.3,0,0,-,15:51,18.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,851,Regular season 2019/2020,2,16 Jan 2020,CSKA - HC Sochi,6:1,71,2,0,2,1,2,1,0,2,0,0,0,0,0,2,100.0,1,1,100.0,10:36,13.0,0.0,1.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,851,Regular season 2019/2020,2,21 Jan 2020,CSKA - SKA,3:2,71,1,0,1,0,0,0,0,0,1,0,0,0,0,2,50.0,0,0,-,14:02,19.0,0.0,2.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,851,Regular season 2019/2020,2,23 Jan 2020,Lokomotiv - CSKA,0:3,71,0,1,1,1,1,0,0,0,0,0,0,0,0,4,0.0,0,0,-,13:25,18.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,851,Regular season 2019/2020,2,26 Jan 2020,CSKA - Sibir,3:0,71,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0.0,0,0,-,15:06,18.0,0.0,2.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,851,Regular season 2019/2020,2,29 Jan 2020,Admiral - CSKA,2:5,71,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0,0,-,17:22,20.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,851,Regular season 2019/2020,2,31 Jan 2020,Amur - CSKA,4:3,71,0,2,2,-1,1,2,0,0,0,0,0,0,0,2,0.0,0,0,-,14:02,19.0,0.0,1.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,851,Regular season 2019/2020,2,2 Feb 2020,Kunlun RS - CSKA,0:3,71,0,1,1,1,1,0,0,0,0,0,0,0,0,3,0.0,0,0,-,16:12,20.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,851,Regular season 2019/2020,2,11 Feb 2020,CSKA - Torpedo,4:1,71,0,0,0,1,1,0,0,0,0,0,0,0,0,0,-,0,0,-,12:28,18.0,0.0,1.0,1.0
https://en.khl.ru/players/18770/,Konstantin Okulov,851,Regular season 2019/2020,2,13 Feb 2020,CSKA - Barys,2:3,71,0,0,0,-1,0,1,0,0,0,0,0,0,0,5,0.0,0,0,-,14:10,17.0,0.0,1.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,851,Regular season 2019/2020,2,15 Feb 2020,Lokomotiv - CSKA,0:4,71,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0,0,-,14:30,17.0,0.0,2.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,851,Regular season 2019/2020,2,21 Feb 2020,CSKA - Dinamo Mn,8:1,71,1,1,2,1,1,0,0,1,0,0,0,0,0,1,100.0,0,0,-,14:57,18.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,851,Regular season 2019/2020,2,25 Feb 2020,CSKA - SKA,1:4,71,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0,0,-,13:27,18.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,854,Playoffs 2019/2020,2,4 Mar 2020,CSKA - Torpedo,3:0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,-,13:34,17.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,854,Playoffs 2019/2020,2,6 Mar 2020,Torpedo - CSKA,1:2 ОТ,71,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0,0,-,14:51,18.0,1.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,854,Playoffs 2019/2020,2,8 Mar 2020,Torpedo - CSKA,2:3 ОТ,71,0,1,1,2,2,0,0,0,0,0,0,0,0,2,0.0,0,0,-,14:57,19.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,1045,Regular season 2020/2021,2,2 Sep 2020,CSKA - Ak Bars,2:3 ОТ,71,0,0,0,-1,0,1,0,0,0,0,0,0,0,3,0.0,0,0,-,18:04,24.0,0.0,1.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,1045,Regular season 2020/2021,2,4 Sep 2020,CSKA - Sochi,3:1,71,1,0,1,1,1,0,0,1,0,0,0,0,0,3,33.3,0,0,-,14:11,19.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,1045,Regular season 2020/2021,2,7 Sep 2020,CSKA - Barys,3:1,71,0,1,1,1,1,0,0,0,0,0,0,0,0,0,-,0,0,-,13:38,16.0,0.0,0.0,1.0
https://en.khl.ru/players/18770/,Konstantin Okulov,1045,Regular season 2020/2021,2,10 Sep 2020,Sibir - CSKA,1:2 Б,71,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0,0,-,17:43,19.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,1045,Regular season 2020/2021,2,12 Sep 2020,Amur - CSKA,1:5,71,1,1,2,3,4,1,0,1,0,0,0,0,0,1,100.0,0,0,-,15:00,17.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,1045,Regular season 2020/2021,2,14 Sep 2020,Barys - CSKA,1:2 Б,71,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.0,0,0,-,16:43,21.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,1045,Regular season 2020/2021,2,19 Sep 2020,CSKA - Metallurg Mg,2:4,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,-,11:47,18.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,1045,Regular season 2020/2021,2,24 Sep 2020,CSKA - Severstal,5:0,71,1,1,2,4,4,0,0,1,0,0,0,0,0,1,100.0,0,0,-,15:46,21.0,0.0,1.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,1045,Regular season 2020/2021,2,27 Sep 2020,Jokerit - CSKA,2:4,71,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,-,15:14,19.0,1.0,0.0,1.0
https://en.khl.ru/players/18770/,Konstantin Okulov,1045,Regular season 2020/2021,2,1 Oct 2020,Spartak - CSKA,4:5,71,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0,0,-,16:43,21.0,0.0,0.0,2.0
https://en.khl.ru/players/18770/,Konstantin Okulov,1045,Regular season 2020/2021,2,4 Oct 2020,CSKA - Avangard,4:2,71,1,2,3,3,3,0,0,1,0,0,0,0,0,5,20.0,0,0,-,15:07,20.0,0.0,0.0,1.0
https://en.khl.ru/players/18770/,Konstantin Okulov,1045,Regular season 2020/2021,2,6 Oct 2020,CSKA - Dynamo Msk,2:0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0,0,-,14:00,17.0,0.0,3.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,1045,Regular season 2020/2021,2,10 Oct 2020,Salavat Yulaev - CSKA,2:4,71,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0.0,0,0,-,14:58,17.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,1045,Regular season 2020/2021,2,12 Oct 2020,Metallurg Mg - CSKA,6:4,71,0,0,0,-2,0,2,0,0,0,0,0,0,0,2,0.0,0,0,-,16:52,24.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,1045,Regular season 2020/2021,2,16 Oct 2020,CSKA - SKA,3:1,71,2,0,2,0,0,0,0,0,2,0,0,1,0,7,28.6,0,0,-,16:02,22.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,1045,Regular season 2020/2021,2,18 Oct 2020,CSKA - Dynamo Msk,2:1,71,0,1,1,-1,0,1,0,0,0,0,0,0,0,6,0.0,0,0,-,18:41,23.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,1045,Regular season 2020/2021,2,21 Oct 2020,CSKA - Torpedo,2:3 ОТ,71,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0,0,-,17:35,20.0,0.0,1.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,1045,Regular season 2020/2021,2,23 Oct 2020,CSKA - Dinamo Mn,5:1,71,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,-,13:57,17.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,1045,Regular season 2020/2021,2,25 Oct 2020,Kunlun RS - CSKA,2:3,71,0,2,2,-1,0,1,0,0,0,0,0,0,0,1,0.0,0,0,-,15:16,19.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,1045,Regular season 2020/2021,2,29 Oct 2020,Spartak - CSKA,2:3 ОТ,71,0,2,2,1,1,0,2,0,0,0,0,0,0,4,0.0,0,0,-,18:09,23.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,1045,Regular season 2020/2021,2,1 Nov 2020,Dynamo Msk - CSKA,4:3,71,0,1,1,-3,0,3,0,0,0,0,0,0,0,4,0.0,0,0,-,17:05,19.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,1045,Regular season 2020/2021,2,10 Nov 2020,CSKA - Spartak,3:4 ОТ,71,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0,0,-,18:28,21.0,1.0,0.0,1.0
https://en.khl.ru/players/18770/,Konstantin Okulov,1045,Regular season 2020/2021,2,12 Nov 2020,CSKA - Salavat Yulaev,5:3,71,1,1,2,1,1,0,0,1,0,0,0,1,0,4,25.0,0,0,-,14:14,18.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,1045,Regular season 2020/2021,2,14 Nov 2020,CSKA - Sochi,7:0,71,1,0,1,2,2,0,0,1,0,0,0,1,0,2,50.0,1,0,0.0,15:14,20.0,0.0,1.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,1045,Regular season 2020/2021,2,16 Nov 2020,CSKA - Lokomotiv,3:1,71,0,1,1,0,1,1,0,0,0,0,0,0,0,0,-,0,0,-,14:52,20.0,0.0,1.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,1045,Regular season 2020/2021,2,21 Nov 2020,Dinamo Mn - CSKA,1:5,71,1,0,1,-1,0,1,0,0,1,0,0,0,0,2,50.0,0,0,-,14:27,17.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,1045,Regular season 2020/2021,2,23 Nov 2020,CSKA - Sibir,1:5,71,0,1,1,0,1,1,0,0,0,0,0,0,0,4,0.0,0,0,-,15:05,15.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,1045,Regular season 2020/2021,2,26 Nov 2020,Sochi - CSKA,1:4,71,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,-,0,0,-,15:14,17.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,1045,Regular season 2020/2021,2,28 Nov 2020,Avtomobilist - CSKA,1:5,71,0,2,2,3,3,0,0,0,0,0,0,0,0,3,0.0,0,0,-,12:54,17.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,1045,Regular season 2020/2021,2,1 Dec 2020,CSKA - Kunlun RS,3:2 ОТ,71,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,-,16:48,19.0,0.0,0.0,1.0
https://en.khl.ru/players/18770/,Konstantin Okulov,1045,Regular season 2020/2021,2,3 Dec 2020,CSKA - Dinamo Mn,2:4,71,0,1,1,-1,1,2,0,0,0,0,0,0,0,2,0.0,5,2,40.0,13:07,17.0,0.0,0.0,2.0
https://en.khl.ru/players/18770/,Konstantin Okulov,1045,Regular season 2020/2021,2,8 Dec 2020,Torpedo - CSKA,1:2,71,1,0,1,0,1,1,0,1,0,0,0,1,0,4,25.0,0,0,-,14:58,18.0,0.0,0.0,1.0
https://en.khl.ru/players/18770/,Konstantin Okulov,1045,Regular season 2020/2021,2,10 Dec 2020,Avangard - CSKA,1:4,71,0,1,1,1,1,0,0,0,0,0,0,0,0,2,0.0,0,0,-,14:02,19.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,1045,Regular season 2020/2021,2,12 Dec 2020,CSKA - Lokomotiv,3:2,71,0,0,0,-2,0,2,0,0,0,0,0,0,0,0,-,0,0,-,17:50,21.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,1045,Regular season 2020/2021,2,22 Dec 2020,SKA - CSKA,4:3 Б,71,1,0,1,2,2,0,0,1,0,0,0,0,0,3,33.3,0,0,-,19:40,23.0,1.0,1.0,1.0
https://en.khl.ru/players/18770/,Konstantin Okulov,1045,Regular season 2020/2021,2,27 Dec 2020,Vityaz - CSKA,2:1,71,1,0,1,-1,0,1,0,0,1,0,0,0,0,3,33.3,0,0,-,15:32,20.0,1.0,1.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,1045,Regular season 2020/2021,2,3 Jan 2021,CSKA - Jokerit,5:4 ОТ,71,0,1,1,1,1,0,0,0,0,0,0,0,0,2,0.0,0,0,-,18:24,22.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,1045,Regular season 2020/2021,2,5 Jan 2021,CSKA - Avtomobilist,1:2 Б,71,0,0,0,-1,0,1,0,0,0,0,0,0,0,2,0.0,0,0,-,19:23,23.0,0.0,0.0,1.0
https://en.khl.ru/players/18770/,Konstantin Okulov,1045,Regular season 2020/2021,2,8 Jan 2021,CSKA - Neftekhimik,6:1,71,0,0,0,-1,0,1,0,0,0,0,0,0,0,2,0.0,0,0,-,15:32,18.0,0.0,0.0,1.0
https://en.khl.ru/players/18770/,Konstantin Okulov,1045,Regular season 2020/2021,2,10 Jan 2021,SKA - CSKA,2:3 ОТ,71,1,1,2,1,2,1,0,1,0,0,1,1,0,1,100.0,0,0,-,15:06,21.0,1.0,0.0,0.0
