URL,Player name,Born,Shoots,Country
https://en.khl.ru/players/15746/,Kirill Bannikov,29 May 1990,left,Russia
https://en.khl.ru/players/17852/,Vladimir Bryukvin,22 January 1995,right,Russia
https://en.khl.ru/players/16578/,Alexander Bolshakov,7 May 1992,left,Russia
https://en.khl.ru/players/24708/,Viktor Bovbel,2 June 1998,left,Belarus
https://en.khl.ru/players/13769/,Anton Bukhanko,1 July 1986,right,Russia
https://en.khl.ru/players/4964/,Evgeny Belukhin,20 August 1983,left,Russia
https://en.khl.ru/players/25049/,Artyom Belotsky,24 May 1999,left,Russia
https://en.khl.ru/players/3431/,Viktor Bobrov,1 January 1984,left,Russia
https://en.khl.ru/players/20492/,Sergei Boikov,24 January 1996,left,Russia
https://en.khl.ru/players/13842/,Andrei Bashkirov,22 June 1970,left,Russia
https://en.khl.ru/players/19062/,Alexander Bryntsev,21 May 1995,left,Russia
https://en.khl.ru/players/15613/,Edijs Brahmanis,17 November 1983,right,Latvia
https://en.khl.ru/players/23764/,Semyon Babintsev,8 October 1994,left,Russia
https://en.khl.ru/players/15518/,Bryan Berard,5 March 1977,left,USA
https://en.khl.ru/players/15165/,Georgy Boyarshinov,24 August 1990,left,Russia
https://en.khl.ru/players/25268/,Brett Bellemore,25 June 1988,right,Canada
https://en.khl.ru/players/25422/,Daniels Berzins,6 February 1999,right,Latvia
https://en.khl.ru/players/10892/,Yury Babenko,2 January 1978,left,Russia
https://en.khl.ru/players/17650/,Dustin Boyd,16 July 1986,left,Kazakhstan
https://en.khl.ru/players/16672/,Fyodor Belyakov,10 April 1993,right,Russia
https://en.khl.ru/players/27280/,Taylor Beck,13 May 1991,right,Canada
https://en.khl.ru/players/18959/,Mario Bliznak,6 March 1987,left,Slovakia
https://en.khl.ru/players/30668/,Zakhar Bardakov,24 February 2001,left,Russia
https://en.khl.ru/players/25529/,Yegor Baranov,27 December 1998,left,Russia
https://en.khl.ru/players/13061/,Alexander Berkutov,31 May 1986,left,Russia
https://en.khl.ru/players/16118/,Savva Borodin,6 December 1991,left,Russia
https://en.khl.ru/players/4691/,Dmitry Bykov,5 May 1977,left,Russia
https://en.khl.ru/players/16826/,Brendan Bell,31 March 1983,left,Canada
https://en.khl.ru/players/18411/,Rihards Bukarts,31 December 1995,right,Latvia
https://en.khl.ru/players/17366/,Michal Barinka,12 June 1984,left,Czech Republic
https://en.khl.ru/players/22680/,Mikhail Belyayev,17 January 1998,left,Russia
https://en.khl.ru/players/41/,Denis Bayev,25 November 1983,left,Russia
https://en.khl.ru/players/10162/,Oskars Bartulis,21 January 1987,left,Latvia
https://en.khl.ru/players/14641/,Sergei Bobrovsky,20 September 1988,left,Russia
https://en.khl.ru/players/15696/,Nikolai Bogomolov,30 May 1991,left,Russia
https://en.khl.ru/players/26862/,Niclas Burstrom,25 January 1991,left,Sweden
https://en.khl.ru/players/4718/,Ruslan Bernikov,4 December 1977,left,Russia
https://en.khl.ru/players/19544/,Maxim Baranov,3 March 1994,left,Russia
https://en.khl.ru/players/34070/,Jacob Berglund,17 November 1991,left,Sweden
https://en.khl.ru/players/30740/,Charles Bertrand,5 February 1991,right,France
https://en.khl.ru/players/4776/,Sergei Berdnikov,5 January 1971,left,Russia
https://en.khl.ru/players/15904/,Ruben Begunts,25 June 1989,left,Russia
https://en.khl.ru/players/10846/,Maxim Balmochnykh,7 March 1979,left,Russia
https://en.khl.ru/players/14653/,Vadim Berdnikov,7 July 1987,left,Russia
https://en.khl.ru/players/26207/,Dmitry Braginsky,13 April 2000,left,Russia
https://en.khl.ru/players/13850/,Sergei Brylin,13 January 1974,left,Russia
https://en.khl.ru/players/14905/,David Buc,22 January 1987,left,Slovakia
https://en.khl.ru/players/25558/,Arseny Brinkman,3 October 2000,left,Russia
https://en.khl.ru/players/17292/,Eric Belanger,16 December 1977,left,Canada
https://en.khl.ru/players/16086/,Simon Bertilsson,19 April 1991,left,Sweden
https://en.khl.ru/players/27236/,Jesse Blacker,19 April 1991,right,Kazakhstan
https://en.khl.ru/players/19029/,Ivan Bocharov,18 May 1995,left,Russia
https://en.khl.ru/players/22027/,Gilbert Brule,1 January 1987,right,Canada
https://en.khl.ru/players/25315/,Goran Bezina,21 March 1980,left,Croatia
