Profile,Player,Role,Year,Season,Team_id,Date,Home_team,Away_team,Home_score,Away_score,Length,Number,Goals,Assists,Penalties,Shots,Icetime,Icetime_seconds,Wins,Losses,Shootouts,Goals_against,Saves,Saves_percentage,Goals_against_average,Shutouts
https://en.khl.ru/players/11033/,Andrei Mezin,Goalie,2009/2010,Regular season,207,2010-01-24,Severstal,Dinamo Mn,2,3,Shootouts,31,0,0,0,44,64:24,3864,0,0,1,2,42,95.5,1.86,0
https://en.khl.ru/players/11033/,Andrei Mezin,Goalie,2009/2010,Regular season,207,2010-01-28,SKA,Dinamo Mn,2,4,Standard,31,0,0,0,31,60:00,3600,1,0,0,2,29,93.5,2.0,0
https://en.khl.ru/players/11033/,Andrei Mezin,Goalie,2009/2010,Regular season,207,2010-02-01,Dinamo R,Dinamo Mn,5,4,Standard,31,0,0,0,22,59:12,3552,0,1,0,5,17,77.3,5.07,0
https://en.khl.ru/players/11033/,Andrei Mezin,Goalie,2009/2010,Regular season,207,2010-02-05,Dinamo Mn,CSKA,2,4,Standard,31,0,0,0,23,58:44,3524,0,1,0,3,20,87.0,3.06,0
https://en.khl.ru/players/11033/,Andrei Mezin,Goalie,2009/2010,Regular season,207,2010-02-07,Dinamo Mn,Vityaz,5,1,Standard,31,0,0,0,23,59:49,3589,1,0,0,1,22,95.7,1.0,0
https://en.khl.ru/players/11033/,Andrei Mezin,Goalie,2009/2010,Regular season,207,2010-03-05,Salavat Yulaev,Dinamo Mn,4,1,Standard,31,0,0,0,32,60:00,3600,0,1,0,4,28,87.5,4.0,0
https://en.khl.ru/players/11033/,Andrei Mezin,Goalie,2009/2010,Regular season,207,2010-03-07,Avangard,Dinamo Mn,2,3,Standard,31,0,0,0,6,6:26,386,0,0,0,0,6,100.0,0.0,0
https://en.khl.ru/players/11033/,Andrei Mezin,Goalie,2010/2011,Regular season,207,2010-09-09,Dinamo Mn,Torpedo,1,3,Standard,31,0,0,0,26,59:00,3540,0,1,0,2,24,92.3,2.03,0
https://en.khl.ru/players/11033/,Andrei Mezin,Goalie,2010/2011,Regular season,207,2010-09-11,Dinamo Mn,Lokomotiv,3,0,Standard,31,0,0,0,28,60:00,3600,1,0,0,0,28,100.0,0.0,1
https://en.khl.ru/players/11033/,Andrei Mezin,Goalie,2010/2011,Regular season,207,2010-09-13,Metallurg Nk,Dinamo Mn,2,5,Standard,31,0,0,0,23,60:00,3600,1,0,0,2,21,91.3,2.0,0
https://en.khl.ru/players/11033/,Andrei Mezin,Goalie,2010/2011,Regular season,207,2010-09-15,Sibir,Dinamo Mn,2,4,Standard,31,0,0,2,24,60:00,3600,1,0,0,2,22,91.7,2.0,0
https://en.khl.ru/players/11033/,Andrei Mezin,Goalie,2010/2011,Regular season,207,2010-09-17,Amur,Dinamo Mn,2,4,Standard,31,0,0,0,19,60:00,3600,1,0,0,2,17,89.5,2.0,0
https://en.khl.ru/players/11033/,Andrei Mezin,Goalie,2010/2011,Regular season,207,2010-09-21,Dinamo Mn,Ak Bars,5,4,Overtime,31,0,0,0,42,60:30,3630,1,0,0,4,38,90.5,3.97,0
https://en.khl.ru/players/11033/,Andrei Mezin,Goalie,2010/2011,Regular season,207,2010-09-23,Dinamo Mn,Neftekhimik,1,6,Standard,31,0,0,0,17,20:00,1200,0,1,0,2,15,88.2,6.0,0
https://en.khl.ru/players/11033/,Andrei Mezin,Goalie,2010/2011,Regular season,207,2010-09-25,Dinamo Mn,Avtomobilist,2,1,Standard,31,0,0,0,25,60:00,3600,1,0,0,1,24,96.0,1.0,0
https://en.khl.ru/players/11033/,Andrei Mezin,Goalie,2010/2011,Regular season,207,2010-09-29,Ugra,Dinamo Mn,7,4,Standard,31,0,0,0,22,60:00,3600,0,1,0,7,15,68.2,7.0,0
https://en.khl.ru/players/11033/,Andrei Mezin,Goalie,2010/2011,Regular season,207,2010-10-01,Barys,Dinamo Mn,4,2,Standard,31,0,0,0,22,28:37,1717,0,1,0,3,19,86.4,6.29,0
https://en.khl.ru/players/11033/,Andrei Mezin,Goalie,2010/2011,Regular season,207,2010-10-09,Dinamo Mn,Lokomotiv,1,3,Standard,31,0,0,0,23,60:00,3600,0,1,0,3,20,87.0,3.0,0
https://en.khl.ru/players/11033/,Andrei Mezin,Goalie,2010/2011,Regular season,207,2010-10-11,Dinamo Mn,Atlant,2,1,Shootouts,31,0,0,0,29,65:00,3900,0,0,1,1,28,96.6,0.92,0
https://en.khl.ru/players/11033/,Andrei Mezin,Goalie,2010/2011,Regular season,207,2010-10-13,Dinamo Mn,Torpedo,4,3,Standard,31,0,0,0,33,60:00,3600,1,0,0,3,30,90.9,3.0,0
https://en.khl.ru/players/11033/,Andrei Mezin,Goalie,2010/2011,Regular season,207,2010-10-15,Dinamo Mn,Severstal,5,1,Standard,31,0,0,0,28,60:00,3600,1,0,0,1,27,96.4,1.0,0
https://en.khl.ru/players/11033/,Andrei Mezin,Goalie,2010/2011,Regular season,207,2010-10-18,SKA,Dinamo Mn,2,3,Overtime,31,0,0,0,27,62:43,3763,1,0,0,2,25,92.6,1.91,0
https://en.khl.ru/players/11033/,Andrei Mezin,Goalie,2010/2011,Regular season,207,2010-12-12,Neftekhimik,Dinamo Mn,1,0,Standard,31,0,0,2,37,59:05,3545,0,1,0,1,36,97.3,1.02,0
https://en.khl.ru/players/11033/,Andrei Mezin,Goalie,2010/2011,Regular season,207,2010-12-22,Dinamo Mn,Barys,4,0,Standard,31,0,0,0,24,59:44,3584,1,0,0,0,24,100.0,0.0,1
https://en.khl.ru/players/11033/,Andrei Mezin,Goalie,2010/2011,Regular season,207,2010-12-24,Dinamo Mn,Ugra,2,3,Shootouts,31,0,0,0,25,65:00,3900,0,0,1,2,23,92.0,1.85,0
https://en.khl.ru/players/11033/,Andrei Mezin,Goalie,2010/2011,Regular season,207,2010-12-26,Dinamo Mn,Avangard,3,4,Standard,31,0,0,0,7,27:54,1674,0,0,0,0,7,100.0,0.0,0
https://en.khl.ru/players/11033/,Andrei Mezin,Goalie,2010/2011,Regular season,207,2010-12-29,Dinamo Mn,Atlant,4,3,Standard,31,0,0,0,40,60:00,3600,1,0,0,3,37,92.5,3.0,0
https://en.khl.ru/players/11033/,Andrei Mezin,Goalie,2010/2011,Regular season,207,2011-01-04,Dinamo Mn,Vityaz,1,3,Standard,31,0,0,0,21,59:21,3561,0,1,0,3,18,85.7,3.03,0
https://en.khl.ru/players/11033/,Andrei Mezin,Goalie,2010/2011,Regular season,207,2011-01-06,Torpedo,Dinamo Mn,3,5,Standard,31,0,0,0,21,60:00,3600,1,0,0,3,18,85.7,3.0,0
https://en.khl.ru/players/11033/,Andrei Mezin,Goalie,2010/2011,Regular season,207,2011-01-08,Lokomotiv,Dinamo Mn,1,2,Shootouts,31,0,0,0,33,65:00,3900,0,0,1,1,32,97.0,0.92,0
https://en.khl.ru/players/11033/,Andrei Mezin,Goalie,2010/2011,Regular season,207,2011-01-10,Atlant,Dinamo Mn,2,1,Shootouts,31,0,0,0,39,64:54,3894,0,0,1,1,38,97.4,0.92,0
https://en.khl.ru/players/11033/,Andrei Mezin,Goalie,2010/2011,Regular season,207,2011-01-14,Dinamo Mn,Spartak,2,4,Standard,31,0,0,0,4,19:43,1183,0,0,0,1,3,75.0,3.04,0
https://en.khl.ru/players/11033/,Andrei Mezin,Goalie,2010/2011,Regular season,207,2011-01-16,Dinamo Mn,Severstal,3,1,Standard,31,0,0,2,14,60:00,3600,1,0,0,1,13,92.9,1.0,0
https://en.khl.ru/players/11033/,Andrei Mezin,Goalie,2010/2011,Regular season,207,2011-01-22,OHC Dynamo M,Dinamo Mn,3,1,Standard,31,0,0,0,34,60:00,3600,0,1,0,3,31,91.2,3.0,0
https://en.khl.ru/players/11033/,Andrei Mezin,Goalie,2010/2011,Regular season,207,2011-01-30,Dinamo Mn,CSKA,2,3,Shootouts,31,0,0,0,22,65:00,3900,0,0,1,2,20,90.9,1.85,0
https://en.khl.ru/players/11033/,Andrei Mezin,Goalie,2010/2011,Regular season,207,2011-02-16,Dinamo Mn,Traktor,4,2,Standard,31,0,0,0,23,60:00,3600,1,0,0,2,21,91.3,2.0,0
https://en.khl.ru/players/11033/,Andrei Mezin,Goalie,2010/2011,Regular season,207,2011-02-18,Dinamo Mn,Salavat Yulaev,3,1,Standard,31,0,0,0,26,60:00,3600,1,0,0,1,25,96.2,1.0,0
https://en.khl.ru/players/11033/,Andrei Mezin,Goalie,2010/2011,Playoffs,207,2011-02-23,Lokomotiv,Dinamo Mn,7,4,Standard,31,0,0,0,13,21:37,1297,0,1,0,5,8,61.5,13.88,0
https://en.khl.ru/players/11033/,Andrei Mezin,Goalie,2010/2011,Playoffs,207,2011-03-01,Lokomotiv,Dinamo Mn,2,1,Overtime,31,0,0,0,47,64:41,3881,0,1,0,2,45,95.7,1.86,0
https://en.khl.ru/players/11033/,Andrei Mezin,Goalie,2010/2011,Playoffs,207,2011-03-03,Dinamo Mn,Lokomotiv,5,3,Standard,31,0,0,0,34,60:00,3600,1,0,0,3,31,91.2,3.0,0
https://en.khl.ru/players/11033/,Andrei Mezin,Goalie,2010/2011,Playoffs,207,2011-03-05,Lokomotiv,Dinamo Mn,6,1,Standard,31,0,0,0,45,60:00,3600,0,1,0,6,39,86.7,6.0,0
https://en.khl.ru/players/11033/,Andrei Mezin,Goalie,2011/2012,Regular season,207,2011-09-16,Dinamo Mn,Torpedo,0,3,Standard,31,0,0,0,10,49:02,2942,0,0,0,0,10,100.0,0.0,0
https://en.khl.ru/players/11033/,Andrei Mezin,Goalie,2011/2012,Regular season,207,2011-09-18,Dinamo Mn,Atlant,2,3,Standard,31,0,0,0,19,59:50,3590,0,1,0,3,16,84.2,3.01,0
https://en.khl.ru/players/11033/,Andrei Mezin,Goalie,2011/2012,Regular season,207,2011-09-27,SKA,Dinamo Mn,3,4,Shootouts,31,0,0,0,42,65:00,3900,0,0,1,3,39,92.9,2.77,0
https://en.khl.ru/players/11033/,Andrei Mezin,Goalie,2011/2012,Regular season,207,2011-10-01,Dinamo Mn,Atlant,2,3,Overtime,31,0,0,0,32,60:51,3651,0,1,0,3,29,90.6,2.96,0
https://en.khl.ru/players/11033/,Andrei Mezin,Goalie,2011/2012,Regular season,207,2011-10-04,Dinamo Mn,Amur,5,3,Standard,31,0,0,0,27,60:00,3600,1,0,0,3,24,88.9,3.0,0
https://en.khl.ru/players/11033/,Andrei Mezin,Goalie,2011/2012,Regular season,207,2011-10-12,Dinamo Mn,Barys,5,2,Standard,31,0,1,0,8,20:00,1200,0,0,0,0,8,100.0,0.0,0
https://en.khl.ru/players/11033/,Andrei Mezin,Goalie,2011/2012,Regular season,207,2011-10-16,Ak Bars,Dinamo Mn,5,2,Standard,31,0,0,0,35,59:41,3581,0,1,0,4,31,88.6,4.02,0
https://en.khl.ru/players/11033/,Andrei Mezin,Goalie,2011/2012,Regular season,207,2011-10-18,Neftekhimik,Dinamo Mn,2,3,Shootouts,31,0,0,0,26,64:55,3895,0,0,1,2,24,92.3,1.85,0
https://en.khl.ru/players/11033/,Andrei Mezin,Goalie,2011/2012,Regular season,207,2011-10-28,Atlant,Dinamo Mn,3,2,Shootouts,31,0,0,0,37,65:00,3900,0,0,1,2,35,94.6,1.85,0
https://en.khl.ru/players/11033/,Andrei Mezin,Goalie,2011/2012,Regular season,207,2011-10-30,Torpedo,Dinamo Mn,3,1,Standard,31,0,0,0,27,58:43,3523,0,1,0,3,24,88.9,3.07,0
https://en.khl.ru/players/11033/,Andrei Mezin,Goalie,2011/2012,Regular season,207,2011-11-22,Barys,Dinamo Mn,2,6,Standard,31,0,0,0,23,60:00,3600,1,0,0,2,21,91.3,2.0,0
https://en.khl.ru/players/11033/,Andrei Mezin,Goalie,2011/2012,Regular season,207,2011-11-24,Traktor,Dinamo Mn,4,2,Standard,31,0,0,0,38,60:00,3600,0,1,0,4,34,89.5,4.0,0
https://en.khl.ru/players/11033/,Andrei Mezin,Goalie,2011/2012,Regular season,207,2011-11-28,Dinamo Mn,Torpedo,4,2,Standard,31,0,0,0,31,60:00,3600,1,0,0,2,29,93.5,2.0,0
https://en.khl.ru/players/11033/,Andrei Mezin,Goalie,2011/2012,Regular season,207,2011-12-02,Dinamo Mn,OHC Dynamo M,2,1,Standard,31,0,0,0,36,59:44,3584,1,0,0,1,35,97.2,1.0,0
https://en.khl.ru/players/11033/,Andrei Mezin,Goalie,2011/2012,Regular season,207,2011-12-11,Ugra,Dinamo Mn,4,3,Shootouts,31,0,0,0,25,64:50,3890,0,0,1,3,22,88.0,2.78,0
https://en.khl.ru/players/11033/,Andrei Mezin,Goalie,2011/2012,Regular season,207,2011-12-20,Dinamo Mn,Vityaz,2,3,Standard,31,0,0,2,24,56:23,3383,0,1,0,3,21,87.5,3.19,0
https://en.khl.ru/players/11033/,Andrei Mezin,Goalie,2011/2012,Regular season,207,2012-01-12,Dinamo Mn,Metallurg Mg,3,4,Standard,31,0,0,0,23,59:21,3561,0,1,0,4,19,82.6,4.04,0
https://en.khl.ru/players/11033/,Andrei Mezin,Goalie,2011/2012,Regular season,207,2012-01-19,Dinamo Mn,Salavat Yulaev,4,8,Standard,31,0,0,0,11,9:20,560,0,1,0,2,9,81.8,12.86,0
https://en.khl.ru/players/11033/,Andrei Mezin,Goalie,2011/2012,Regular season,207,2012-01-28,Lev Pp,Dinamo Mn,4,3,Standard,31,0,0,0,9,18:56,1136,0,0,0,0,9,100.0,0.0,0
https://en.khl.ru/players/11033/,Andrei Mezin,Goalie,2011/2012,Regular season,207,2012-01-31,Severstal,Dinamo Mn,2,4,Standard,31,0,0,0,31,60:00,3600,1,0,0,2,29,93.5,2.0,0
https://en.khl.ru/players/11033/,Andrei Mezin,Goalie,2011/2012,Regular season,207,2012-02-02,Spartak,Dinamo Mn,5,2,Standard,31,0,0,0,24,60:00,3600,0,1,0,5,19,79.2,5.0,0
https://en.khl.ru/players/11033/,Andrei Mezin,Goalie,2011/2012,Regular season,207,2012-02-04,Vityaz,Dinamo Mn,3,2,Standard,31,0,0,0,14,24:45,1485,0,1,0,3,11,78.6,7.27,0
https://en.khl.ru/players/11033/,Andrei Mezin,Goalie,2011/2012,Regular season,207,2012-02-19,Dinamo Mn,Traktor,3,5,Standard,31,0,0,0,5,17:51,1071,0,0,0,1,4,80.0,3.36,0
https://en.khl.ru/players/11033/,Andrei Mezin,Goalie,2011/2012,Regular season,207,2012-02-22,Torpedo,Dinamo Mn,6,4,Standard,31,0,0,0,18,46:37,2797,0,1,0,3,15,83.3,3.86,0
https://en.khl.ru/players/11033/,Andrei Mezin,Goalie,2011/2012,Playoffs,207,2012-03-03,Dinamo Mn,OHC Dynamo M,2,4,Standard,31,0,0,0,7,11:38,698,0,1,0,3,4,57.1,15.47,0
https://en.khl.ru/players/11033/,Andrei Mezin,Goalie,2012/2013,Regular season,25,2012-10-21,Spartak,Traktor,4,5,Shootouts,31,0,0,0,7,15:53,953,0,0,1,0,7,100.0,0.0,0
https://en.khl.ru/players/11033/,Andrei Mezin,Goalie,2012/2013,Regular season,25,2012-10-23,Dinamo R,Traktor,3,5,Standard,31,0,0,0,29,60:00,3600,1,0,0,3,26,89.7,3.0,0
https://en.khl.ru/players/11033/,Andrei Mezin,Goalie,2012/2013,Regular season,25,2012-10-31,Traktor,Dinamo Mn,2,0,Standard,31,0,0,0,27,60:00,3600,1,0,0,0,27,100.0,0.0,1
https://en.khl.ru/players/11033/,Andrei Mezin,Goalie,2012/2013,Regular season,25,2012-11-02,Traktor,Severstal,3,1,Standard,31,0,0,0,39,58:50,3530,1,0,0,1,38,97.4,1.02,0
https://en.khl.ru/players/11033/,Andrei Mezin,Goalie,2012/2013,Regular season,25,2012-11-16,Avangard,Traktor,3,4,Shootouts,31,0,0,0,36,65:00,3900,0,0,1,3,33,91.7,2.77,0
https://en.khl.ru/players/11033/,Andrei Mezin,Goalie,2012/2013,Regular season,25,2012-11-18,Ugra,Traktor,2,1,Overtime,31,0,0,0,20,32:57,1977,0,1,0,1,19,95.0,1.82,0
https://en.khl.ru/players/11033/,Andrei Mezin,Goalie,2012/2013,Regular season,25,2012-11-21,Traktor,Barys,0,3,Standard,31,0,0,0,14,60:00,3600,0,1,0,3,11,78.6,3.0,0
https://en.khl.ru/players/11033/,Andrei Mezin,Goalie,2012/2013,Regular season,25,2012-11-23,Traktor,Ugra,2,1,Standard,31,0,0,0,18,60:00,3600,1,0,0,1,17,94.4,1.0,0
https://en.khl.ru/players/11033/,Andrei Mezin,Goalie,2012/2013,Regular season,25,2012-11-25,Traktor,Avangard,4,6,Standard,31,0,0,0,24,50:05,3005,0,1,0,5,19,79.2,5.99,0
https://en.khl.ru/players/11033/,Andrei Mezin,Goalie,2012/2013,Regular season,25,2012-11-28,Severstal,Traktor,4,3,Shootouts,31,0,0,0,6,10:25,625,0,0,0,2,4,66.7,11.52,0
https://en.khl.ru/players/11033/,Andrei Mezin,Goalie,2012/2013,Regular season,25,2013-01-30,Dinamo Mn,Traktor,2,5,Standard,31,0,0,2,33,60:00,3600,1,0,0,2,31,93.9,2.0,0
https://en.khl.ru/players/11033/,Andrei Mezin,Goalie,2013/2014,Regular season,34,2013-10-12,Avangard,Torpedo,5,1,Standard,20,0,0,0,22,60:00,3600,1,0,0,1,21,95.5,1.0,0
https://en.khl.ru/players/11033/,Andrei Mezin,Goalie,2013/2014,Regular season,34,2013-10-19,Metallurg Nk,Avangard,4,3,Standard,20,0,0,0,23,58:44,3524,0,1,0,4,19,82.6,4.09,0
https://en.khl.ru/players/11033/,Andrei Mezin,Goalie,2013/2014,Regular season,34,2013-10-30,Avangard,Salavat Yulaev,2,1,Shootouts,20,0,0,0,0,1:21,81,0,0,0,0,0,,0.0,0
https://en.khl.ru/players/11033/,Andrei Mezin,Goalie,2013/2014,Regular season,34,2013-12-01,Traktor,Avangard,1,2,Standard,20,0,0,0,27,59:45,3585,1,0,0,1,26,96.3,1.0,0
https://en.khl.ru/players/11033/,Andrei Mezin,Goalie,2013/2014,Regular season,34,2013-12-03,Metallurg Mg,Avangard,2,3,Shootouts,20,0,0,0,21,65:00,3900,0,0,1,2,19,90.5,1.85,0
https://en.khl.ru/players/11033/,Andrei Mezin,Goalie,2013/2014,Regular season,34,2013-12-05,Salavat Yulaev,Avangard,3,2,Standard,20,0,0,0,21,59:29,3569,0,1,0,3,18,85.7,3.03,0
https://en.khl.ru/players/11033/,Andrei Mezin,Goalie,2013/2014,Regular season,34,2013-12-07,Neftekhimik,Avangard,0,4,Standard,20,0,0,0,22,60:00,3600,1,0,0,0,22,100.0,0.0,1
https://en.khl.ru/players/11033/,Andrei Mezin,Goalie,2013/2014,Regular season,34,2013-12-11,Avangard,Sibir,3,2,Standard,20,0,0,0,33,60:00,3600,1,0,0,2,31,93.9,2.0,0
https://en.khl.ru/players/11033/,Andrei Mezin,Goalie,2013/2014,Regular season,34,2013-12-13,Avangard,Metallurg Nk,3,2,Standard,20,0,0,0,29,60:00,3600,1,0,0,2,27,93.1,2.0,0
https://en.khl.ru/players/11033/,Andrei Mezin,Goalie,2013/2014,Regular season,34,2014-01-03,OHC Dynamo M,Avangard,6,4,Standard,20,0,1,0,27,60:00,3600,0,1,0,6,21,77.8,6.0,0
https://en.khl.ru/players/11033/,Andrei Mezin,Goalie,2013/2014,Regular season,34,2014-01-05,Vityaz,Avangard,2,3,Shootouts,20,0,0,0,28,65:00,3900,0,0,1,2,26,92.9,1.85,0
https://en.khl.ru/players/11033/,Andrei Mezin,Goalie,2013/2014,Regular season,34,2014-01-07,Torpedo,Avangard,5,3,Standard,20,0,0,0,25,59:36,3576,0,1,0,5,20,80.0,5.03,0
https://en.khl.ru/players/11033/,Andrei Mezin,Goalie,2013/2014,Regular season,34,2014-01-14,Avangard,Medvescak,4,3,Shootouts,20,0,0,0,32,65:00,3900,0,0,1,3,29,90.6,2.77,0
https://en.khl.ru/players/11033/,Andrei Mezin,Goalie,2013/2014,Regular season,34,2014-01-16,Avangard,Spartak,4,1,Standard,20,0,0,0,22,60:00,3600,1,0,0,1,21,95.5,1.0,0
https://en.khl.ru/players/11033/,Andrei Mezin,Goalie,2013/2014,Regular season,34,2014-02-26,SKA,Avangard,4,5,Overtime,20,0,0,0,27,62:18,3738,1,0,0,4,23,85.2,3.85,0
https://en.khl.ru/players/11033/,Andrei Mezin,Goalie,2013/2014,Regular season,34,2014-03-02,Lokomotiv,Avangard,4,1,Standard,20,0,0,0,25,60:00,3600,0,1,0,4,21,84.0,4.0,0
https://en.khl.ru/players/23698/,Juha Metsola,Goalie,2015/2016,Regular season,54,2015-08-26,Medvescak,Amur,2,3,Shootouts,77,0,0,0,24,64:52,3892,0,0,1,2,22,91.7,1.85,0
https://en.khl.ru/players/23698/,Juha Metsola,Goalie,2015/2016,Regular season,54,2015-08-28,Slovan,Amur,0,1,Standard,77,0,0,0,40,60:00,3600,1,0,0,0,40,100.0,0.0,1
https://en.khl.ru/players/23698/,Juha Metsola,Goalie,2015/2016,Regular season,54,2015-08-30,OHC Dynamo M,Amur,7,2,Standard,77,0,0,0,13,21:32,1292,0,1,0,4,9,69.2,11.15,0
https://en.khl.ru/players/23698/,Juha Metsola,Goalie,2015/2016,Regular season,54,2015-09-01,Vityaz,Amur,2,1,Standard,77,0,0,0,18,58:39,3519,0,1,0,2,16,88.9,2.05,0
https://en.khl.ru/players/23698/,Juha Metsola,Goalie,2015/2016,Regular season,54,2015-09-05,Amur,Admiral,2,4,Standard,77,0,0,0,25,59:32,3572,0,1,0,3,22,88.0,3.02,0
https://en.khl.ru/players/23698/,Juha Metsola,Goalie,2015/2016,Regular season,54,2015-09-10,Amur,Spartak,1,2,Standard,77,0,0,0,19,58:40,3520,0,1,0,2,17,89.5,2.05,0
https://en.khl.ru/players/23698/,Juha Metsola,Goalie,2015/2016,Regular season,54,2015-09-12,Amur,Dinamo R,3,2,Standard,77,0,0,0,26,59:48,3588,1,0,0,2,24,92.3,2.01,0
https://en.khl.ru/players/23698/,Juha Metsola,Goalie,2015/2016,Regular season,54,2015-09-14,Amur,Jokerit,2,3,Standard,77,0,0,0,34,58:58,3538,0,1,0,3,31,91.2,3.05,0
https://en.khl.ru/players/23698/,Juha Metsola,Goalie,2015/2016,Regular season,54,2015-09-18,Neftekhimik,Amur,3,2,Standard,77,0,0,0,36,59:06,3546,0,1,0,3,33,91.7,3.05,0
https://en.khl.ru/players/23698/,Juha Metsola,Goalie,2015/2016,Regular season,54,2015-09-20,Traktor,Amur,2,1,Shootouts,77,0,0,0,33,64:05,3845,0,0,1,1,32,97.0,0.94,0
https://en.khl.ru/players/23698/,Juha Metsola,Goalie,2015/2016,Regular season,54,2015-09-22,Salavat Yulaev,Amur,1,4,Standard,77,0,0,0,32,60:00,3600,1,0,0,1,31,96.9,1.0,0
https://en.khl.ru/players/23698/,Juha Metsola,Goalie,2015/2016,Regular season,54,2015-09-25,Amur,Lokomotiv,0,1,Standard,77,0,0,0,26,58:51,3531,0,1,0,1,25,96.2,1.02,0
https://en.khl.ru/players/23698/,Juha Metsola,Goalie,2015/2016,Regular season,54,2015-09-27,Amur,HC Sochi,1,0,Standard,77,0,0,0,21,60:00,3600,1,0,0,0,21,100.0,0.0,1
https://en.khl.ru/players/23698/,Juha Metsola,Goalie,2015/2016,Regular season,54,2015-09-29,Amur,Ak Bars,1,0,Shootouts,77,0,0,0,22,65:00,3900,0,0,1,0,22,100.0,0.0,1
https://en.khl.ru/players/23698/,Juha Metsola,Goalie,2015/2016,Regular season,54,2015-10-01,Amur,Lada,3,2,Standard,77,0,0,0,26,60:00,3600,1,0,0,2,24,92.3,2.0,0
https://en.khl.ru/players/23698/,Juha Metsola,Goalie,2015/2016,Regular season,54,2015-10-04,Admiral,Amur,2,0,Standard,77,0,0,0,24,59:32,3572,0,1,0,1,23,95.8,1.01,0
https://en.khl.ru/players/23698/,Juha Metsola,Goalie,2015/2016,Regular season,54,2015-10-08,Ugra,Amur,0,1,Standard,77,0,0,0,26,59:55,3595,1,0,0,0,26,100.0,0.0,1
https://en.khl.ru/players/23698/,Juha Metsola,Goalie,2015/2016,Regular season,54,2015-10-10,Avtomobilist,Amur,2,0,Standard,77,0,0,0,19,60:00,3600,0,1,0,2,17,89.5,2.0,0
https://en.khl.ru/players/23698/,Juha Metsola,Goalie,2015/2016,Regular season,54,2015-10-12,Avangard,Amur,2,1,Shootouts,77,0,0,0,43,65:00,3900,0,0,1,1,42,97.7,0.92,0
https://en.khl.ru/players/23698/,Juha Metsola,Goalie,2015/2016,Regular season,54,2015-10-14,Barys,Amur,2,3,Standard,77,0,0,0,28,60:00,3600,1,0,0,2,26,92.9,2.0,0
https://en.khl.ru/players/23698/,Juha Metsola,Goalie,2015/2016,Regular season,54,2015-10-17,Amur,CSKA,3,2,Standard,77,0,0,0,32,60:00,3600,1,0,0,2,30,93.8,2.0,0
https://en.khl.ru/players/23698/,Juha Metsola,Goalie,2015/2016,Regular season,54,2015-10-19,Amur,Severstal,2,3,Standard,77,0,0,0,31,59:52,3592,0,1,0,3,28,90.3,3.01,0
https://en.khl.ru/players/23698/,Juha Metsola,Goalie,2015/2016,Regular season,54,2015-10-21,Amur,Dinamo Mn,4,2,Standard,77,0,0,0,24,60:00,3600,1,0,0,2,22,91.7,2.0,0
https://en.khl.ru/players/23698/,Juha Metsola,Goalie,2015/2016,Regular season,54,2015-10-23,Amur,Torpedo,1,3,Standard,77,0,0,0,26,59:31,3571,0,1,0,3,23,88.5,3.02,0
https://en.khl.ru/players/23698/,Juha Metsola,Goalie,2015/2016,Regular season,54,2015-10-26,Metallurg Mg,Amur,3,0,Standard,77,0,0,0,24,60:00,3600,0,1,0,3,21,87.5,3.0,0
https://en.khl.ru/players/23698/,Juha Metsola,Goalie,2015/2016,Regular season,54,2015-10-28,Metallurg Nk,Amur,2,3,Shootouts,77,0,0,0,26,65:00,3900,0,0,1,2,24,92.3,1.85,0
https://en.khl.ru/players/23698/,Juha Metsola,Goalie,2015/2016,Regular season,54,2015-10-30,Sibir,Amur,2,1,Standard,77,0,0,0,32,58:47,3527,0,1,0,2,30,93.8,2.04,0
https://en.khl.ru/players/23698/,Juha Metsola,Goalie,2015/2016,Regular season,54,2015-11-12,Sibir,Amur,0,7,Standard,77,0,0,0,27,60:00,3600,1,0,0,0,27,100.0,0.0,1
https://en.khl.ru/players/23698/,Juha Metsola,Goalie,2015/2016,Regular season,54,2015-11-14,Avangard,Amur,3,0,Standard,77,0,0,0,14,34:08,2048,0,1,0,3,11,78.6,5.27,0
https://en.khl.ru/players/23698/,Juha Metsola,Goalie,2015/2016,Regular season,54,2015-11-17,Amur,Metallurg Nk,3,4,Standard,77,0,0,0,34,60:00,3600,0,1,0,4,30,88.2,4.0,0
https://en.khl.ru/players/23698/,Juha Metsola,Goalie,2015/2016,Regular season,54,2015-11-20,Amur,Sibir,1,2,Shootouts,77,0,0,0,24,64:43,3883,0,0,1,1,23,95.8,0.93,0
https://en.khl.ru/players/23698/,Juha Metsola,Goalie,2015/2016,Regular season,54,2015-11-24,Severstal,Amur,1,4,Standard,77,0,0,0,42,60:00,3600,1,0,0,1,41,97.6,1.0,0
https://en.khl.ru/players/23698/,Juha Metsola,Goalie,2015/2016,Regular season,54,2015-11-26,CSKA,Amur,2,0,Standard,77,0,0,0,36,58:47,3527,0,1,0,1,35,97.2,1.02,0
https://en.khl.ru/players/23698/,Juha Metsola,Goalie,2015/2016,Regular season,54,2015-11-28,Torpedo,Amur,2,1,Shootouts,77,0,0,0,27,65:00,3900,0,0,1,1,26,96.3,0.92,0
https://en.khl.ru/players/23698/,Juha Metsola,Goalie,2015/2016,Regular season,54,2015-11-30,Dinamo Mn,Amur,3,1,Standard,77,0,0,0,33,59:52,3592,0,1,0,3,30,90.9,3.01,0
